org_name	addr	contact_phone
陳威璋耳鼻喉科診所	台北市松德路58號	227273272
張史雍診所	台北市松德路69號	27278002
鴻利牙醫診所	台北市松德路70號	223452060
大聖復健科診所	台北市松德路71號	27263330
萬福牙醫診所	台北市松德路79號	227268157
新世代診所	台北市松德路7號	27267716
陳逸川眼科診所	台北市松德路95號	23466262
艾來牙醫診所	台北市林口街190號	8726-1166
佳合中醫診所	台北市林口街192號	27276869
登瑞安診所	台北市林口街232號	27881518
蔡榮鏡中醫診所	台北市林口街24巷8號	227647929
錦德中醫診所	台北市虎林街105號	227612887
頂心中醫診所	台北市虎林街120巷152號	87872186
興漢中醫診所	台北市虎林街121巷10號	
王寬仁診所	台北市虎林街121巷11號	227204952
信義邱婦產科診所	台北市虎林街198號	02-27278275
仁美牙醫診所	台北市虎林街222巷16號	227278783
聯安牙醫診所	台北市虎林街32號	227695085
鐵椎中醫診所	台北市虎林街82巷52號	27692345
仁瀚骨科診所	台北市信安街151號	27368768
錦宜診所	台北市信義路4段375號	27233318/0911689837
台北德式診所	台北市信義路5段7號	81016226
陳麗妃牙醫診所	台北市信義路5段7號	81016018
明清牙醫診所	台北市信義路6段46號	227264940
祐誠骨科診所	台北市信義路6段77號	27269788
臺北市立聯合醫院附設信義門診部	台北市信義路五段15號	227234598
秀傳一零一皇家健康診所	台北市信義路五段7號	23279101
韋倫牙醫診所	台北市信義路六段25號	227285206
上宏牙醫診所	台北市信義路六段68號	27265185
誠泰牙醫診所	台北市信義路六段96號	227276338
滕起民牙醫診所	台北市信義路四段375號	27580131
大多喜時尚診所	台北市基隆路1段163號	27655757
佳康內科診所	台北市基隆路2段109號	02-27384770
松阪悠美診所	台北市基隆路ㄧ段172巷7號	23891213
怡安診所	台北市基隆路一段125號	227670514
健康吉美診所	台北市基隆路一段176號	27698822
仁康醫院	台北市基隆路二段131之24號	227360226
健生堂中醫診所	台北市基隆路二段149之16號	223780050
正安牙醫診所	台北市基隆路二段25之1號	227370243
建和堂中醫診所	台北市基隆路二段39巷3之1號	02-27386351
華信牙醫診所	台北市基隆路二段131號	02-27375163
大明診所	台北市崇德街35號	227326885
上林牙醫診所	台北市崇德街4號	227328951
昱華中醫診所	台北市崇德街67號	27336987
星光牙醫診所	台北市崇德街88號	227362803
御瑄牙醫診所	台北市莊敬路211號	27585585
高眼科診所	台北市莊敬路216號	227589595
同德牙醫診所	台北市莊敬路233號	227291157
翁內兒科診所	台北市莊敬路234號	227222925
京典牙醫診所	台北市莊敬路241號	87805798
菘興牙醫診所	台北市莊敬路271號	27295635
格康中醫診所	台北市莊敬路278號	23456289
莊敬耳鼻喉科診所	台北市莊敬路280號	227291056
華明牙醫診所	台北市莊敬路285號	227208075
王國禎牙醫診所	台北市莊敬路325巷19號	227225565
廣華中醫診所	台北市莊敬路325巷4號	223452516
百齡牙醫診所	台北市莊敬路347號	227299840
健家牙醫診所	台北市莊敬路348號	227209098
長風小兒科診所	台北市莊敬路351號	02-27227943
東信牙醫診所	台北市莊敬路369號	27582624
康華中醫診所	台北市莊敬路391巷11弄9號	27295535
信義耳鼻喉科診所	台北市莊敬路391巷4號	23450288
川豐中醫診所	台北市莊敬路403號	23456156
莊敬牙醫診所	台北市莊敬路429號	227298890
成功中醫診所	台北市莊敬路432號	02-87805027
陳彥傑牙醫診所	台北市莊敬路436號	227292672
信義身心精神科診所	台北市莊敬路437號	27580988
晶愛眼科診所	台北市莊敬路454號	87809696
劉彥煌耳鼻喉專科診所	台北市莊敬路462號	227229173
瑞比牙醫診所	台北市莊敬路478號	27202202
健銨中醫診所	台北市莊敬路226號	27209613
陳世卿診所	台北市莊敬路435號	87803565
富陽劉內兒科診所	台北市富陽街43號	227325132
聖心中醫診所	台北市富陽街50號	02-27322000
富陽牙醫診所	台北市富陽街88號	27330999
世芳中醫診所	台北市逸仙路26巷5號	87896839
逸安中醫診所	台北市逸仙路50巷12號	227202042
楊綏安診所	台北市嘉興街175巷3號	227380172
詹毅然內科診所	台北市嘉興街302號	227327770
德星牙醫診所	台北市嘉興街279號	227338658
春天牙醫診所	台北市福德街163號	227591747
全日牙醫診所	台北市福德街195號	227282870
德佑診所	台北市福德街215號	02-27596037
朝宏牙醫診所	台北市福德街224號	227277452
榮德牙醫診所	台北市福德街241之1號	27272110
晶彩牙醫診所	台北市福德街274號	27597979
福德郭耳鼻喉科診所	台北市福德街62號	2759-1051
大慶中醫診所	台北市福德街70號	227273119
林應然小兒科診所	台北市福德街75號	27595328
仁禾中醫診所	台北市八德路4段786之1號	27883853
重生牙醫診所	台北市八德路四段772號	227880955
奕賢骨科外科診所	台北市八德路四段774號	02-27838192
陳志鑫診所	台北市八德路四段812號	227839698
吳診所	台北市三重路17號	227830574
德聲牙醫診所	台北市三重路30號	227830796
聖欣牙醫診所	台北市三重路7號	27893321
美嘉牙醫診所	台北市中坡北路2號	226511135
德心牙醫診所	台北市中坡南路21號	226538027
中坡耳鼻喉科診所	台北市中坡南路29號	27850329
興盛診所	台北市永吉路546號	27880758
義仁兒科診所	台北市玉成街138號	26515929
義仁家庭醫學診所	台北市玉成街138號	26515929
優勢皮膚科診所	台北市玉成街140巷11弄2號	26546681
緯泰牙醫診所	台北市玉成街161號	227867963
蔣小兒科診所	台北市玉成街166巷30號	226513761
定遠新天地牙醫診所	台北市玉成街83號	27882623
同德中醫診所	台北市同德路30號	27865257
天慈婦產科診所	台北市同德路37號	27855176
天滋中醫診所	台北市同德路64號	02-27856916
杏安診所	台北市同德路76號	02-27892008
雅德牙醫診所	台北市同德路79號	227887629
麗馨診所	台北市同德路84號	26515488
麗馨皮膚科診所	台北市同德路84號	26515488
羅撒中醫診所	台北市成福路171巷13號	27856517
天仁小兒科診所	台北市成福路21號	27862687
天仁健康診所	台北市成福路21號	27862687
和群牙醫診所	台北市忠孝東路6段254號	27833611
康禾診所	台北市忠孝東路七段551號	27855629
京樺牙醫診所	台北市忠孝東路七段590號	27892555
廖內兒科診所	台北市忠孝東路七段617號	227832776
靚顏維格皮膚科診所	台北市忠孝東路五段795號	27889911
米爾牙醫診所	台北市忠孝東路五段815號	27853992
芝加哥牙醫診所	台北市忠孝東路五段972號	227883366
上品牙醫診所	台北市忠孝東路五段801號	27852123
希文耳鼻喉科診所	台北市忠孝東路六段234號	27854868
弘光牙醫診所	台北市忠孝東路六段280號	227855757
謝婦產科診所	台北市忠孝東路六段326號	27833608
弘生牙醫診所	台北市忠孝東路六段460號	226354538
一品牙醫診所	台北市昆陽街10號	227820638
昆陽牙醫診所	台北市昆陽街7號	27868679
東明牙醫診所	台北市東明街16號	27880722
新洋牙醫診所	台北市東新街80巷14弄1號	2653-3859
南港諾貝爾眼科診所	台北市南港路1段173號	77097388
宏勝中醫診所	台北市南港路2段138號	27838140
東豐牙醫診所	台北市南港路一段147號	27828180
翊群耳鼻喉科診所	台北市南港路一段182號	226512156
臺北市立聯合醫院附設南港門診部	台北市南港路一段360號	227868782
吳復健科診所	台北市南港路一段172號	226535856
瓊？牙醫診所	台北市南港路二段178巷28號	226516128
宏昇牙醫診所	台北市南港路二段32號	227887725
玉成牙科診所	台北市南港路三段76號	227825669
世展牙醫診所	台北市研究院路1段21號	27882100
翰林中醫診所	台北市研究院路1段27號	27823446
李文珍小兒科診所	台北市研究院路2段74號	26511871
維康診所	台北市研究院路2段84巷1號	26517748
陳勝吉診所	台北市研究院路一段115號	(02)27836972
南港牙醫診所	台北市研究院路一段11號	227829777
張一凡中醫診所	台北市研究院路一段15號	2788-5285
黃家庭醫學科診所	台北市研究院路一段161號	227820908
湯眼科診所	台北市研究院路一段169號	227888739
冠德耳鼻喉科診所	台北市研究院路一段17號	226519569
杏林內科小兒科診所	台北市研究院路一段25號	227836108
隆美皮膚科診所	台北市研究院路一段42號	227880391
安民牙醫診所	台北市研究院路一段75號	27838389
佑誠診所	台北市研究院路二段27號	227885799
華德牙醫診所	台北市研究院路二段32號	227824088
中研耳鼻喉科診所	台北市研究院路二段3之9號	02-27883861
聖原中醫診所	台北市研究院路二段70巷33號	27839141
向陽牙醫診所	台北市重陽路129號	27835385
南港重陽診所	台北市重陽路131號	26515755
美貼心時尚診所	台北市重陽路461號	02-27888779
洪澤安中醫診所	台北市重陽路4號	227827766
大成牙醫診所	台北市重陽路53號	26522526
祐生牙醫診所	台北市富康街四十七巷2號	(02)27836381
臺北市立聯合醫院附設南軟門診部	台北市園區街3之2號	27863137
臺北市立聯合醫院附設南軟中醫門診部	台北市園區街3之2號	02-27863137
資生堂醫院	台北市新民街64號	227867696
惠正牙醫診所	台北市福德街310巷8號	27829745
永育診所	台北市福德街320之2號	27850700
泓安耳鼻喉科診所	台北市興華路75號	27831083
興樺牙醫診所	台北市興華路78號	02-27834960
劉聖亞診所	台北市興華路82號	227880713
龍銓中醫診所	台北市舊莊街一段60號	26517085
泰和堂中醫診所	台北市大理街160巷26弄4號	23066891
松柏復健科診所	台北市中華路2段426之1號	23049595
漢宗小兒科診所	台北市中華路2段434號	23039022
萬華衛康內科診所	台北市中華路2段484巷14之2號	23092807
程惠政中醫診所	台北市中華路一段170號	23882368
台新園牙醫診所	台北市中華路一段170號	23888581
京采整形外科診所	台北市中華路一段170號	23713877
君綺時尚診所	台北市中華路一段90號	23883333
中華愛爾麗整形外科診所	台北市中華路一段90號	23820999
廖元凱復健科診所	台北市中華路二段100號	227553750
欣揚牙醫診所	台北市中華路二段142.144號	23369288
許孟權小兒科診所	台北市中華路二段376之1號	223393331
吳明修診所	台北市中華路二段40.42號	23066466
播生中醫診所	台北市中華路二段422號	223039773
岐善中醫診所	台北市中華路二段484巷14之3號	23092545
樺昌耳鼻喉科診所	台北市中華路二段524號	223091791
林民健牙醫診所	台北市中華路二段532號	223032628
視強眼科診所	台北市中華路二段598號	223075344
同仁院醫療財團法人萬華醫院	台北市中華路二段606巷6號	223059292
宏德牙醫診所	台北市中華路二段66號	223086699
青年診所	台北市中華路二段424號	23032450
信華牙醫診所	台北市內江街78號	23811054
張碧蓮中醫診所	台北市內江街80號	223611639
臻品絕色診所	台北市成都路13號	23880221
城中瑪麗安婦產科診所	台北市成都路4號	23813500
麗思醫美診所	台北市成都路4號	23888863
生生整形外科診所	台北市成都路96號	223319890
健怡診所	台北市西門里成都路97號	02-23115488
丞安堂中醫診所	台北市西園路2段140巷73號	23080495
周耳鼻喉科診所	台北市西園路一段109號	223367675
南光牙醫診所	台北市西園路一段160號	223065413
佳德內科診所	台北市西園路一段200號	02-23022276
萬華瀚群骨科診所	台北市西園路一段200號	23368080
水波牙醫診所	台北市西園路一段214號	223060801
大元婦產科診所	台北市西園路二段140巷8號	223088830
弘旭牙醫診所	台北市西園路二段170號	223028296
賴耳鼻喉科診所	台北市西園路二段194之1號	223049026
立新口腔顎面外科牙醫診所	台北市西園路二段233號	23010601
聯安中醫診所	台北市西園路二段243之4號	2303686800
台北天祐中醫診所	台北市西園路二段246號	02-23396958
瑞生診所	台北市西園路二段250號	02-23012788
漢方中醫聯合診所	台北市西園路二段254巷5號	0223075970、02-2301-3637與02-2301-6181
